2234,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2235,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2236,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2237,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2238,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2239,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2240,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2241,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2242,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2243,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2244,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2245,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2246,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2247,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2248,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2249,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2250,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2251,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2252,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2253,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2254,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2255,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2256,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2257,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2258,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2259,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2260,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2261,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2262,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2263,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2264,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2265,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2266,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2267,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
