2347,1.4246775,0,0.043176875,1.3815006,1.924237,1.9165547,1.7739882,1.277971,0.2791702,0.21684696,0.14256651,0.007682238,0.009421813,0.002598777,0.000305814,0.001629409,0.004994461,0.001557347,0.048818611,0.030655575,0.03685281,2.83E-05,9.97E-22,0.005703566,2.54E-05,0.004021911,0.000263728,0.001459978,0.001317799,5.83E-09,1.77E-33,2.42E-13,3.91E-12,1.39E-10,2.04E-12,0,4.66E-06,2.62E-12,8.42E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19896644,0.047617525,-0.29296907,0.038412234
2348,1.4111585,0,0.032265625,1.3788929,1.921604,1.9139747,1.7713969,1.2753409,0.27922383,0.21683216,0.14257786,0.007629251,0.009428785,0.002599458,0.000306468,0.001623374,0.0049952,0.001557476,0.048822069,0.030658243,0.036855756,2.83E-05,8.74E-22,0.005702702,2.49E-05,0.003978923,0.000260415,0.001454758,0.001316967,5.59E-09,1.45E-33,2.23E-13,3.51E-12,1.31E-10,1.91E-12,0,4.58E-06,2.49E-12,8.45E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19898251,0.047626715,-0.29296907,0.038412234
2349,1.4018291,0,0.025655,1.3761741,1.9188582,1.9112813,1.7686916,1.272593,0.27928119,0.21681748,0.1425897,0.007576835,0.009435758,0.002600139,0.000307123,0.001617362,0.004995966,0.001557614,0.048825703,0.030661102,0.03685877,2.83E-05,7.66E-22,0.005701838,2.43E-05,0.003936429,0.000257146,0.001449561,0.001316135,5.37E-09,1.19E-33,2.05E-13,3.15E-12,1.24E-10,1.79E-12,0,4.51E-06,2.36E-12,8.48E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1989997,0.047636545,-0.29296907,0.038412234
2350,1.445885,0,0.07252875,1.3733562,1.9160124,1.9084874,1.7658855,1.2697422,0.27934042,0.21680294,0.14260187,0.007524972,0.00944273,0.00260082,0.000307777,0.001611373,0.00499673,0.001557759,0.048829465,0.030664083,0.036861833,2.83E-05,6.71E-22,0.005700974,2.37E-05,0.003894416,0.00025392,0.001444385,0.001315305,5.15E-09,9.73E-34,1.88E-13,2.83E-12,1.18E-10,1.68E-12,0,4.43E-06,2.24E-12,8.50E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19901745,0.047646697,-0.29296907,0.038412234
2351,1.5165804,0,0.14625187,1.3703285,1.9129667,1.9054931,1.7628811,1.2667139,0.27937863,0.21678853,0.14261208,0.00747352,0.009449702,0.002601501,0.000308431,0.001605404,0.004997111,0.001557869,0.048832666,0.030666305,0.036864654,2.83E-05,5.88E-22,0.005700111,2.32E-05,0.003852803,0.000250731,0.001439222,0.001314474,4.94E-09,7.97E-34,1.73E-13,2.54E-12,1.11E-10,1.58E-12,0,4.36E-06,2.13E-12,8.48E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1990289,0.047653245,-0.29296907,0.038412234
2352,1.5483098,0,0.18119062,1.3671192,1.9097549,1.9023325,1.7597134,1.2635552,0.27938391,0.21677425,0.14261906,0.007422427,0.009456674,0.002602181,0.000309084,0.001599455,0.004996941,0.001557924,0.048834895,0.030667272,0.036867056,2.83E-05,5.15E-22,0.005699248,2.26E-05,0.003811538,0.000247575,0.001434066,0.001313641,4.74E-09,6.52E-34,1.59E-13,2.28E-12,1.05E-10,1.48E-12,0,4.29E-06,2.02E-12,8.42E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19903048,0.04765415,-0.29296907,0.038412234
2353,1.554544,0,0.19056187,1.3639821,1.9066222,1.8992504,1.756626,1.2604914,0.27937441,0.2167601,0.14262448,0.007371811,0.009463646,0.002602862,0.000309738,0.001593526,0.004996565,0.00155795,0.048836622,0.030667626,0.03686923,2.83E-05,4.51E-22,0.005698385,2.21E-05,0.003770669,0.000244455,0.001428922,0.001312808,4.55E-09,5.33E-34,1.47E-13,2.05E-12,9.94E-11,1.39E-12,0,4.22E-06,1.92E-12,8.37E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19902764,0.047652522,-0.29296907,0.038412234
2354,1.5351987,0,0.17415125,1.3610474,1.903693,1.8963713,1.7537417,1.2576327,0.27936288,0.21674608,0.14262955,0.00732172,0.009470617,0.002603543,0.000310391,0.001587619,0.004996206,0.00155797,0.048838196,0.030667836,0.036871323,2.83E-05,3.96E-22,0.005697522,2.15E-05,0.003730227,0.000241373,0.001423795,0.001311976,4.36E-09,4.37E-34,1.35E-13,1.84E-12,9.40E-11,1.30E-12,0,4.15E-06,1.82E-12,8.36E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19902418,0.047650546,-0.29296907,0.038412234
2355,1.4885261,0,0.13018687,1.3583392,1.9009862,1.893714,1.7510787,1.2549866,0.27935989,0.21673219,0.14263533,0.00727219,0.009477589,0.002604223,0.000311044,0.001581735,0.004996036,0.001558,0.048839936,0.030668311,0.036873469,2.83E-05,3.47E-22,0.00569666,2.10E-05,0.003690243,0.000238332,0.00141869,0.001311145,4.19E-09,3.57E-34,1.24E-13,1.65E-12,8.89E-11,1.22E-12,0,4.08E-06,1.73E-12,8.37E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19902329,0.047650034,-0.29296907,0.038412234
2356,1.44192,0,0.086078125,1.3558419,1.8984809,1.8912576,1.7486146,1.2525193,0.27937687,0.21671842,0.14264299,0.007223269,0.00948456,0.002604904,0.000311697,0.001575874,0.004996226,0.001558063,0.048842207,0.030669508,0.036875824,2.83E-05,3.04E-22,0.005695798,2.05E-05,0.00365075,0.000235334,0.001413611,0.001310315,4.02E-09,2.92E-34,1.14E-13,1.48E-12,8.40E-11,1.14E-12,0,4.01E-06,1.65E-12,8.41E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19902837,0.047652943,-0.29296907,0.038412234
2357,1.4127082,0,0.059268125,1.3534401,1.8960619,1.8888869,1.7462344,1.2501163,0.27941334,0.21670478,0.14265256,0.007174935,0.009491531,0.002605584,0.000312349,0.001570037,0.00499674,0.001558159,0.048845046,0.030671446,0.036878408,2.83E-05,2.66E-22,0.005694936,2.01E-05,0.003611748,0.000232379,0.001408558,0.001309487,3.85E-09,2.39E-34,1.05E-13,1.33E-12,7.94E-11,1.07E-12,0,3.95E-06,1.56E-12,8.46E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1990393,0.047659193,-0.29296907,0.038412234
2358,1.3941673,0,0.043176875,1.3509904,1.8935899,1.8864627,1.7437994,1.2476474,0.27946083,0.21669127,0.1426633,0.007127133,0.009498502,0.002606265,0.000313002,0.001564224,0.004997413,0.001558276,0.048848244,0.030673832,0.036881136,2.83E-05,2.33E-22,0.005694074,1.96E-05,0.003573209,0.000229465,0.001403531,0.001308661,3.70E-09,1.96E-34,9.66E-14,1.19E-12,7.51E-11,1.01E-12,0,3.88E-06,1.48E-12,8.51E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19905353,0.047667332,-0.29296907,0.038412234
2359,1.3806963,0,0.032265625,1.3484307,1.891005,1.8839251,1.7412504,1.2450583,0.27951421,0.21667787,0.14267471,0.007079843,0.009505474,0.002606945,0.000313654,0.001558433,0.004998149,0.001558404,0.048851671,0.030676485,0.036883956,2.83E-05,2.04E-22,0.005693213,1.91E-05,0.003535116,0.00022659,0.001398525,0.001307837,3.55E-09,1.60E-34,8.88E-14,1.07E-12,7.10E-11,9.45E-13,0,3.82E-06,1.41E-12,8.54E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19906952,0.04767648,-0.29296907,0.038412234
2360,1.3714143,0,0.025655,1.3457593,1.8883067,1.8812736,1.738587,1.2423511,0.27957132,0.2166646,0.14268663,0.007033057,0.009512445,0.002607625,0.000314306,0.001552665,0.004998913,0.001558542,0.048855275,0.030679329,0.036886845,2.83E-05,1.79E-22,0.005692352,1.87E-05,0.003497459,0.000223753,0.001393542,0.001307013,3.41E-09,1.31E-34,8.17E-14,9.62E-13,6.72E-11,8.87E-13,0,3.76E-06,1.34E-12,8.57E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19908663,0.047686267,-0.29296907,0.038412234
2361,1.4155172,0,0.07252875,1.3429884,1.885508,1.8785213,1.7358224,1.2395406,0.27963031,0.21665145,0.14269887,0.006986764,0.009519415,0.002608305,0.000314958,0.001546919,0.004999675,0.001558685,0.048859007,0.030682295,0.036889786,2.83E-05,1.57E-22,0.005691491,1.82E-05,0.003460228,0.000220953,0.001388579,0.00130619,3.27E-09,1.07E-34,7.52E-14,8.64E-13,6.35E-11,8.32E-13,0,3.70E-06,1.27E-12,8.59E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1991043,0.047696377,-0.29296907,0.038412234
2362,1.4862598,0,0.14625187,1.3400079,1.8825097,1.8755688,1.7328597,1.236553,0.27966828,0.21663842,0.14270915,0.00694083,0.009526386,0.002608985,0.000315609,0.001541193,0.005000054,0.001558795,0.048862178,0.030684503,0.036892487,2.83E-05,1.38E-22,0.005690631,1.78E-05,0.00342335,0.000218185,0.001383629,0.001305367,3.14E-09,8.79E-35,6.92E-14,7.76E-13,6.01E-11,7.80E-13,0,3.64E-06,1.21E-12,8.56E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19911568,0.047702884,-0.29296907,0.038412234
2363,1.5180374,0,0.18119062,1.3368468,1.8793462,1.8724509,1.7297347,1.2334359,0.27967333,0.2166255,0.1427162,0.006895207,0.009533357,0.002609665,0.000316261,0.001535485,0.004999882,0.001558849,0.048864378,0.030685455,0.03689477,2.83E-05,1.21E-22,0.005689771,1.74E-05,0.003386779,0.000215446,0.001378684,0.001304543,3.01E-09,7.20E-35,6.36E-14,6.97E-13,5.68E-11,7.32E-13,0,3.58E-06,1.15E-12,8.50E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19911719,0.04770375,-0.29296907,0.038412234
2364,1.5243205,0,0.19056187,1.3337586,1.8762625,1.8694125,1.7266908,1.2304145,0.27966361,0.21661271,0.1427217,0.006850007,0.009540327,0.002610345,0.000316912,0.001529796,0.004999503,0.001558875,0.048866075,0.030685795,0.036896827,2.83E-05,1.06E-22,0.005688911,1.70E-05,0.003350558,0.000212738,0.001373752,0.001303718,2.89E-09,5.89E-35,5.85E-14,6.25E-13,5.37E-11,6.87E-13,0,3.52E-06,1.09E-12,8.46E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19911428,0.047702084,-0.29296907,0.038412234
2365,1.5050244,0,0.17415125,1.3308731,1.8733826,1.8665773,1.7238505,1.2275986,0.27965185,0.21660003,0.14272685,0.006805273,0.009547297,0.002611025,0.000317563,0.001524129,0.004999142,0.001558893,0.04886762,0.03068599,0.036898805,2.83E-05,9.26E-23,0.005688051,1.66E-05,0.003314714,0.000210063,0.001368835,0.001302894,2.77E-09,4.82E-35,5.38E-14,5.61E-13,5.08E-11,6.44E-13,0,3.46E-06,1.04E-12,8.44E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19911076,0.047700069,-0.29296907,0.038412234
2366,1.4584008,0,0.13018687,1.3282139,1.8707249,1.8639638,1.7212311,1.224995,0.27964864,0.21658746,0.1427327,0.006761037,0.009554267,0.002611705,0.000318214,0.001518483,0.004998969,0.001558923,0.048869331,0.030686451,0.036900838,2.83E-05,8.11E-23,0.005687192,1.62E-05,0.003279275,0.000207423,0.00136394,0.00130207,2.66E-09,3.95E-35,4.95E-14,5.04E-13,4.80E-11,6.04E-13,0,3.40E-06,9.83E-13,8.45E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1991098,0.047699518,-0.29296907,0.038412234
2367,1.4118427,0,0.086078125,1.3257646,1.8682677,1.8615503,1.7188099,1.2225695,0.27966538,0.21657501,0.14274044,0.006717343,0.009561237,0.002612385,0.000318864,0.00151286,0.004999157,0.001558986,0.048871574,0.030687633,0.036903083,2.83E-05,7.11E-23,0.005686332,1.58E-05,0.003244271,0.000204821,0.001359069,0.001301248,2.55E-09,3.23E-35,4.55E-14,4.52E-13,4.54E-11,5.67E-13,0,3.35E-06,9.34E-13,8.49E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19911481,0.047702386,-0.29296907,0.038412234
2368,1.3826778,0,0.059268125,1.3234097,1.8658957,1.8592215,1.7164714,1.2202072,0.2797016,0.21656267,0.1427501,0.00667417,0.009568207,0.002613064,0.000319515,0.00150726,0.004999669,0.001559081,0.048874384,0.030689557,0.036905558,2.83E-05,6.23E-23,0.005685474,1.54E-05,0.0032097,0.000202255,0.001354225,0.001300429,2.45E-09,2.64E-35,4.19E-14,4.06E-13,4.29E-11,5.32E-13,0,3.29E-06,8.87E-13,8.55E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19912566,0.047708595,-0.29296907,0.038412234
2369,1.3641828,0,0.043176875,1.3210059,1.8634697,1.8568382,1.7140773,1.217778,0.27974886,0.21655045,0.14276091,0.006631466,0.009575177,0.002613744,0.000320165,0.001501682,0.005000339,0.001559197,0.048877554,0.030691928,0.036908179,2.83E-05,5.46E-23,0.005684615,1.51E-05,0.003175539,0.000199725,0.001349403,0.00129961,2.35E-09,2.16E-35,3.85E-14,3.65E-13,4.06E-11,4.99E-13,0,3.24E-06,8.42E-13,8.59E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19913982,0.047716693,-0.29296907,0.038412234
2370,1.3507568,0,0.032265625,1.3184912,1.86093,1.8543407,1.7115683,1.215228,0.27980199,0.21653834,0.14277241,0.006589213,0.009582146,0.002614423,0.000320815,0.001496126,0.005001074,0.001559324,0.048880954,0.030694567,0.036910893,2.83E-05,4.79E-23,0.005683757,1.47E-05,0.003141773,0.000197229,0.001344603,0.001298793,2.25E-09,1.77E-35,3.55E-14,3.28E-13,3.84E-11,4.68E-13,0,3.19E-06,8.00E-13,8.62E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19915573,0.0477258,-0.29296907,0.038412234
2371,1.3415194,0,0.025655,1.3158644,1.8582763,1.8517289,1.7089445,1.2125593,0.27985887,0.21652633,0.14278441,0.006547404,0.009589116,0.002615103,0.000321465,0.001490592,0.005001835,0.001559461,0.04888453,0.030697397,0.036913679,2.83E-05,4.20E-23,0.005682899,1.44E-05,0.003108392,0.000194766,0.001339824,0.001297977,2.16E-09,1.45E-35,3.26E-14,2.94E-13,3.63E-11,4.39E-13,0,3.13E-06,7.60E-13,8.65E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19917277,0.047735547,-0.29296907,0.038412234
2372,1.3856665,0,0.07252875,1.3131377,1.8555221,1.849016,1.7062193,1.2097872,0.27991763,0.21651444,0.14279674,0.00650603,0.009596086,0.002615782,0.000322114,0.001485079,0.005002595,0.001559604,0.048888235,0.03070035,0.036916518,2.83E-05,3.68E-23,0.005682041,1.40E-05,0.003075387,0.000192335,0.001335065,0.001297163,2.08E-09,1.19E-35,3.00E-14,2.64E-13,3.43E-11,4.12E-13,0,3.08E-06,7.22E-13,8.67E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19919037,0.047745617,-0.29296907,0.038412234
2373,1.4564537,0,0.14625187,1.3102018,1.8525683,1.8461034,1.7032962,1.2068382,0.27995537,0.21650265,0.14280711,0.006464968,0.009603055,0.002616462,0.000322764,0.001479584,0.005002972,0.001559713,0.048891379,0.030702544,0.036919118,2.83E-05,3.22E-23,0.005681183,1.37E-05,0.003042695,0.000189932,0.001330318,0.001296348,1.99E-09,9.72E-36,2.76E-14,2.37E-13,3.24E-11,3.86E-13,0,3.03E-06,6.86E-13,8.65E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19920167,0.047752085,-0.29296907,0.038412234
2374,1.4882766,0,0.18119062,1.307086,1.8494503,1.8430261,1.7002118,1.2037607,0.27996021,0.21649097,0.14281425,0.006424173,0.009610024,0.002617141,0.000323413,0.001474108,0.005002798,0.001559766,0.048893552,0.030703482,0.036921302,2.83E-05,2.82E-23,0.005680326,1.34E-05,0.003010274,0.000187553,0.001325576,0.001295531,1.91E-09,7.95E-36,2.54E-14,2.13E-13,3.07E-11,3.63E-13,0,2.98E-06,6.51E-13,8.58E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19920312,0.047752914,-0.29296907,0.038412234
2375,1.4946058,0,0.19056187,1.304044,1.8464129,1.8400291,1.6972093,1.2007796,0.27995027,0.2164794,0.14281983,0.006383753,0.009616993,0.00261782,0.000324062,0.00146865,0.005002417,0.001559791,0.048895222,0.030703808,0.036923262,2.83E-05,2.48E-23,0.005679469,1.31E-05,0.002978161,0.000185202,0.001320846,0.001294714,1.83E-09,6.51E-36,2.34E-14,1.91E-13,2.90E-11,3.40E-13,0,2.93E-06,6.19E-13,8.54E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19920015,0.047751212,-0.29296907,0.038412234
2376,1.4753562,0,0.17415125,1.301205,1.8435796,1.8372358,1.6944107,1.1980045,0.27993831,0.21646793,0.14282507,0.006343749,0.009623962,0.002618499,0.00032471,0.001463212,0.005002054,0.001559809,0.048896741,0.03070399,0.036925145,2.83E-05,2.17E-23,0.005678612,1.28E-05,0.002946383,0.000182879,0.001316131,0.001293897,1.76E-09,5.33E-36,2.15E-14,1.72E-13,2.74E-11,3.19E-13,0,2.89E-06,5.88E-13,8.52E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19919656,0.047749161,-0.29296907,0.038412234
2377,1.4287788,0,0.13018687,1.298592,1.8409682,1.834664,1.6918329,1.1954415,0.27993488,0.21645657,0.14283102,0.006304188,0.00963093,0.002619178,0.000325359,0.001457795,0.005001879,0.001559839,0.048898426,0.030704436,0.036927084,2.83E-05,1.90E-23,0.005677756,1.25E-05,0.002914962,0.000180587,0.001311436,0.001293081,1.69E-09,4.36E-36,1.98E-14,1.54E-13,2.59E-11,2.99E-13,0,2.84E-06,5.58E-13,8.53E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19919553,0.047748573,-0.29296907,0.038412234
2378,1.3822662,0,0.086078125,1.296188,1.8385564,1.8322913,1.6894525,1.1930558,0.27995139,0.21644531,0.14283885,0.00626511,0.009637899,0.002619857,0.000326007,0.0014524,0.005002064,0.0015599,0.048900642,0.030705605,0.036929236,2.83E-05,1.67E-23,0.0056769,1.22E-05,0.002883926,0.000178327,0.001306765,0.001292267,1.62E-09,3.57E-36,1.82E-14,1.38E-13,2.45E-11,2.81E-13,0,2.79E-06,5.30E-13,8.58E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19920048,0.047751403,-0.29296907,0.038412234
2379,1.3531455,0,0.059268125,1.2938774,1.8362288,1.8300023,1.6871538,1.1907322,0.27998739,0.21643415,0.1428486,0.006226494,0.009644867,0.002620536,0.000326656,0.001447027,0.005002574,0.001559995,0.048903427,0.030707515,0.03693162,2.83E-05,1.46E-23,0.005676044,1.19E-05,0.002853273,0.000176099,0.001302119,0.001291455,1.56E-09,2.92E-36,1.67E-14,1.24E-13,2.32E-11,2.63E-13,0,2.75E-06,5.04E-13,8.63E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19921126,0.047757573,-0.29296907,0.038412234
2380,1.3346937,0,0.043176875,1.2915168,1.8338462,1.8276579,1.6847984,1.1883409,0.28003442,0.21642309,0.1428595,0.006188292,0.009651836,0.002621215,0.000327303,0.001441675,0.005003242,0.00156011,0.048906571,0.030709873,0.036934151,2.83E-05,1.28E-23,0.005675188,1.16E-05,0.002822984,0.000173902,0.001297495,0.001290645,1.49E-09,2.39E-36,1.54E-14,1.12E-13,2.19E-11,2.47E-13,0,2.70E-06,4.78E-13,8.67E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19922534,0.047765632,-0.29296907,0.038412234
2381,1.3213103,0,0.032265625,1.2890446,1.831349,1.8251986,1.6823275,1.185828,0.28008732,0.21641214,0.1428711,0.006150488,0.009658804,0.002621894,0.000327951,0.001436344,0.005003975,0.001560237,0.048909945,0.030712498,0.036936777,2.83E-05,1.12E-23,0.005674333,1.13E-05,0.002793043,0.000171734,0.001292891,0.001289836,1.43E-09,1.96E-36,1.42E-14,1.00E-13,2.07E-11,2.32E-13,0,2.66E-06,4.54E-13,8.71E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19924119,0.047774699,-0.29296907,0.038412234
2382,1.3121148,0,0.025655,1.2864598,1.8287375,1.8226245,1.6797413,1.183196,0.28014397,0.21640128,0.14288319,0.006113076,0.009665772,0.002622572,0.000328599,0.001431034,0.005004734,0.001560373,0.048913497,0.030715315,0.036939476,2.83E-05,9.84E-24,0.005673478,1.11E-05,0.002763443,0.000169595,0.001288308,0.001289027,1.38E-09,1.60E-36,1.30E-14,8.99E-14,1.96E-11,2.18E-13,0,2.62E-06,4.32E-13,8.73E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19925815,0.047784408,-0.29296907,0.038412234
2383,1.3563036,0,0.07252875,1.2837749,1.8260251,1.819949,1.6770534,1.1804604,0.28020251,0.21639052,0.14289561,0.006076048,0.00967274,0.002623251,0.000329246,0.001425744,0.005005492,0.001560515,0.048917176,0.030718255,0.03694223,2.83E-05,8.62E-24,0.005672623,1.08E-05,0.002734176,0.000167484,0.001283744,0.00128822,1.32E-09,1.31E-36,1.20E-14,8.07E-14,1.85E-11,2.04E-13,0,2.57E-06,4.10E-13,8.76E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19927568,0.047794441,-0.29296907,0.038412234
2384,1.4271328,0,0.14625187,1.2808809,1.8231134,1.8170741,1.6741681,1.1775481,0.28024004,0.21637986,0.14290608,0.00603929,0.009679708,0.00262393,0.000329893,0.001420473,0.005005867,0.001560623,0.048920296,0.030720436,0.036944746,2.83E-05,7.56E-24,0.005671768,1.06E-05,0.002705185,0.000165396,0.00127919,0.001287413,1.27E-09,1.07E-36,1.10E-14,7.25E-14,1.75E-11,1.91E-13,0,2.53E-06,3.90E-13,8.73E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19928692,0.047800873,-0.29296907,0.038412234
2385,1.4589986,0,0.18119062,1.277808,1.8200383,1.8140356,1.6711223,1.1745083,0.28024467,0.2163693,0.14291332,0.006002762,0.009686676,0.002624608,0.00033054,0.001415218,0.005005691,0.001560676,0.048922444,0.030721361,0.036946847,2.83E-05,6.62E-24,0.005670914,1.03E-05,0.002676434,0.00016333,0.001274642,0.001286604,1.22E-09,8.79E-37,1.01E-14,6.51E-14,1.66E-11,1.80E-13,0,2.49E-06,3.70E-13,8.67E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1992883,0.047801666,-0.29296907,0.038412234
2386,1.4653715,0,0.19056187,1.2748097,1.8170448,1.8110782,1.6681592,1.1715658,0.28023455,0.21635883,0.142919,0.005966567,0.009693644,0.002625287,0.000331187,0.001409981,0.005005309,0.0015607,0.04892409,0.030721674,0.036948726,2.83E-05,5.80E-24,0.00567006,1.01E-05,0.002647955,0.000161288,0.001270105,0.001285795,1.17E-09,7.20E-37,9.33E-15,5.84E-14,1.57E-11,1.69E-13,0,2.45E-06,3.51E-13,8.62E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19928527,0.04779993,-0.29296907,0.038412234
2387,1.4461659,0,0.17415125,1.2720147,1.8142555,1.8083248,1.6654004,1.1688296,0.28022238,0.21634846,0.14292434,0.005930742,0.009700611,0.002625965,0.000331833,0.001404763,0.005004943,0.001560717,0.048925585,0.030721843,0.036950529,2.83E-05,5.09E-24,0.005669206,9.83E-06,0.002619772,0.00015927,0.001265583,0.001284986,1.12E-09,5.89E-37,8.58E-15,5.25E-14,1.48E-11,1.58E-13,0,2.41E-06,3.34E-13,8.61E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19928163,0.047797845,-0.29296907,0.038412234
2388,1.3996323,0,0.13018687,1.2694454,1.811688,1.8057927,1.6628623,1.1663054,0.28021874,0.21633819,0.14293039,0.005895313,0.009707578,0.002626643,0.00033248,0.001399566,0.005004766,0.001560746,0.048927245,0.030722276,0.036952389,2.83E-05,4.46E-24,0.005668353,9.60E-06,0.002591905,0.000157279,0.00126108,0.001284177,1.08E-09,4.82E-37,7.90E-15,4.71E-14,1.40E-11,1.48E-13,0,2.37E-06,3.17E-13,8.62E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19928054,0.047797222,-0.29296907,0.038412234
2389,1.3531626,0,0.086078125,1.2670845,1.8093193,1.803459,1.6605207,1.1639576,0.28023504,0.216328,0.14293831,0.005860316,0.009714545,0.002627322,0.000333126,0.001394389,0.005004949,0.001560807,0.048929438,0.030723432,0.036954463,2.83E-05,3.91E-24,0.005667499,9.37E-06,0.002564378,0.000155315,0.001256599,0.001283371,1.03E-09,3.95E-37,7.26E-15,4.23E-14,1.33E-11,1.39E-13,0,2.33E-06,3.01E-13,8.66E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19928542,0.047800016,-0.29296907,0.038412234
