1950,0.84163896,0.18686401,0.0807275,0.57404745,0.90684095,0.89988331,0.89927634,0.61508782,0.22859401,0.055594512,0.000606975,0.006957635,0.00043058,0.000119868,0,5.65E-05,0,0,0,0,0,0,0,0,0.00012415,0.00160144,0.00019563,0.000370295,0,0.00449995,0,0.00015464,0,0,0,0,0,0,0.00001153,0,-0.1612557,-0.017815345,0.089536842,-0.16700066,-0.020725619,-0.011569271,-0.033681651,-0.35283047,0,0.16693776,0.038956671,-0.067363301,0.04276154
1951,0.80135099,0.1906338,0.049030625,0.56168656,0.9180815,0.91021893,0.90957087,0.62111239,0.23219799,0.056260489,0.000648064,0.00786257,0.00046061,0.000123411,0,6.14E-05,0,0,0,0,0,0,0,0.0000026,0.0002033,0.00202048,0.000263145,0.000455855,0,0.00473005,0,0.00017787,0,0,0,0,0,0,0.00001187,0,-0.1590474,-0.019449705,0.090599408,-0.17158983,-0.021692869,0.003003763,-0.03991816,-0.37224317,0,0.16981692,0.039573384,-0.07983632,0.045341641
1952,0.76630996,0.18446505,0.031810625,0.55003428,0.93054444,0.92182923,0.92113547,0.62798987,0.23613618,0.057009416,0.000693755,0.00871521,0.000492221,0.000126948,0,6.68E-05,0,0,0,0,0,0,0,0.0000078,0.000291875,0.00249968,0.00030735,0.000537695,0,0.0048789,0,0.0001875,0,0,0,0,0,0,0.00001221,0,-0.15581274,-0.019791654,0.089804862,-0.17629503,-0.022792613,0.020697425,-0.047435734,-0.39115762,0,0.17320768,0.040247369,-0.094871469,0.047876642
1953,0.74610376,0.17555464,0.02046625,0.55008287,0.94386752,0.93427531,0.93353371,0.63528723,0.24040525,0.05784123,0.000741592,0.00959221,0.000525496,0.000130503,0,7.26E-05,0,0,0,0,0,0,0,0.000013,0.00039425,0.00302768,0.00032325,0.000615195,0,0.0050349,0,0.0001844,0,0,0,0,0,0,0.000012535,0,-0.16243106,-0.01956136,0.086975643,-0.1817963,-0.023995019,0.025134813,-0.049188836,-0.39861207,0,0.17710804,0.040978072,-0.098377672,0.047550053
1954,0.75480507,0.18069526,0.022115625,0.55199419,0.95859195,0.94801247,0.94722074,0.64385931,0.24477186,0.058589566,0.000791727,0.010579485,0.000560522,0.000134099,0,7.89E-05,0,0,0,0,0,0,0,0.0000182,0.00053725,0.0035968,0.0003417,0.00069409,0,0.0052104,0,0.0001864,0,0,0,0,0,0,0.000012845,0,-0.16998176,-0.01933715,0.08489106,-0.18797994,-0.025288804,0.028357241,-0.050624165,-0.405595,0,0.18103354,0.041725571,-0.10124833,0.047468214
1955,0.81537626,0.2029713,0.057264375,0.55514058,0.97483248,0.96311687,0.96227255,0.65370065,0.24923433,0.059337575,0.000844317,0.011715605,0.000597392,0.000137759,0,8.58E-05,0,0,0,0,0,0,0,0.0000234,0.0007215,0.0042368,0.000363,0.00077345,0,0.0054041,0.0000015,0.0001941,0,0,0,0,0,0,0.000013155,0.000008,-0.17495569,-0.019899196,0.086395,-0.19473656,-0.026661621,0.032927579,-0.052980893,-0.41536117,0,0.18498322,0.042489584,-0.10596179,0.049113946
1956,0.89909856,0.2153088,0.12487125,0.55891851,0.99194793,0.97892429,0.97802475,0.66395102,0.25390536,0.060168369,0.000899532,0.013023645,0.000636202,0.000141506,0,9.32E-05,0,0,0,0,0,0,0,0.0000286,0.00094875,0.0049552,0.00038775,0.0008525,0,0.005616,0.00000708,0.0002114,0,0,0,0,0,0,0.000013465,0.0000315,-0.17987025,-0.020864398,0.089063932,-0.20196019,-0.028100197,0.037382689,-0.05539208,-0.42595517,0,0.18899137,0.043289417,-0.11078416,0.051299375
1957,0.96679968,0.22559005,0.17792687,0.56328276,1.0097964,0.99526277,0.99430523,0.67460724,0.25878219,0.06091579,0.000957549,0.0145336,0.000677055,0.000145363,0,0.000101331,0,0,0,0,0,0,0,0.0000338,0.00123025,0.0057776,0.00041685,0.000930465,0,0.0058448,0.00001785,0.000238,0,0,0,0,0,0,0.000013785,0.000064,-0.18697933,-0.021362327,0.090120588,-0.20954762,-0.029590441,0.040692044,-0.057291575,-0.43487697,0,0.1930564,0.044124612,-0.11458315,0.052744818
1958,0.98244834,0.23073068,0.17952812,0.57218953,1.0278808,1.0116318,1.0106132,0.68520067,0.26374965,0.061662883,0.001018555,0.01624904,0.000720058,0.000149354,0,0.000110143,0,0,0,0,0,0,0,0.000039,0.001559125,0.0067232,0.0004506,0.001007345,0,0.0060905,0.00003405,0.0002711,0,0,0,0,0,0,0.00001412,0.000099,-0.192885,-0.021509473,0.093098857,-0.21739787,-0.031117541,0.042495577,-0.058454543,-0.44240634,0,0.19714264,0.044975453,-0.11690909,0.054391065
1959,0.96883259,0.22696089,0.15146687,0.59040482,1.0468298,1.028745,1.0276622,0.69628068,0.26880593,0.0625756,0.001082747,0.018084795,0.000765324,0.000153503,0,0.00011972,0,0,0,0,0,0,0,0.0000442,0.00188925,0.0077488,0.00048915,0.001083605,0,0.00635245,0.00005298,0.0003186,0,0,0,0,0,0,0.00001446,0.0001355,-0.19820269,-0.02180197,0.099698572,-0.22541183,-0.032666048,0.038793365,-0.056814776,-0.44731785,0,0.20124911,0.045841641,-0.11362955,0.055634413
1960,0.88020351,0.15190776,0.11563562,0.61266012,1.0681778,1.0481515,1.0470011,0.7093687,0.27406162,0.063570813,0.001150334,0.020026345,0.000812972,0.000157831,0,0.000130131,0,0,0,0,0,0,0,0.0000494,0.002204625,0.008856,0.0005337,0.001159245,0,0.0066287,0.00007497,0.0003813,0,0,0,0,0,0,0.000014805,0.000173,-0.20427103,-0.022340829,0.10705526,-0.23348313,-0.034154894,0.032863956,-0.054211397,-0.4515705,0,0.20540885,0.046742127,-0.10842279,0.056595658
1961,0.75156663,0.060747344,0.072270625,0.61854867,1.0903816,1.0681538,1.0669297,0.72293323,0.27951378,0.064482654,0.001224138,0.022227785,0.000863129,0.000162363,0,0.000141446,0,0,0,0,0,0,0,0.0000572,0.002573875,0.0101392,0.00058515,0.001231165,0,0.0069199,0.00010233,0.00045,0,0,0,0,0,0,0.000015165,0.000211,-0.21074969,-0.022316997,0.10603959,-0.24001312,-0.035522413,0.037965036,-0.056901784,-0.46160698,0,0.20962024,0.047676426,-0.11380357,0.057030639
1962,0.64515114,-0.013963073,0.039375,0.61973921,1.1116244,1.0868495,1.0855451,0.73507442,0.28515948,0.065311204,0.001304393,0.02477491,0.000915925,0.000167122,0,0.000153746,0,0,0,0,0,0,0,0.0000676,0.00305875,0.0116208,0.00064395,0.001301225,0,0.00722605,0.0001314,0.0005292,0,0,0,0,0,0,0.000015535,0.000248,-0.21892418,-0.022119295,0.10135341,-0.24545169,-0.036862943,0.044578731,-0.060422398,-0.47184075,0,0.21447783,0.048644048,-0.1208448,0.056602663
1963,0.1620533,-0.49546828,0.02737,0.63015159,1.1315062,1.1037958,1.1024045,0.74521338,0.29088615,0.066304945,0.001391346,0.027710425,0.0009715,0.000172131,0,0.000167115,0,0,0,0,0,0,0,0.0000806,0.00367875,0.0133072,0.00071115,0.00137423,0,0.00754325,0.00016743,0.0006285,0,0,0,0,0,0,0.000015915,0.000284,-0.22677067,-0.022335479,0.10190965,-0.25165996,-0.038255898,0.044958854,-0.061387833,-0.47855849,0,0.21994754,0.049625711,-0.12277567,0.057176919
1964,-0.18567194,-0.85325578,0.02680125,0.6407826,1.1509445,1.1198147,1.118312,0.75407365,0.29669196,0.067546421,0.00150266,0.031129845,0.00105,0.000177412,0,0.000181647,0,0,0,0,0,0,0,0.0000936,0.00444875,0.0152752,0.00078855,0.00144987,0,0.00786825,0.00021102,0.0007534,0,0,0,0,0,0,0.000016305,0.0003185,-0.23353841,-0.022809909,0.10437969,-0.25838727,-0.039694478,0.045517538,-0.062543987,-0.48608016,0,0.22543219,0.050621107,-0.12508797,0.058491302
1965,0.16267508,-0.53248078,0.03808875,0.65706711,1.1744517,1.1393654,1.137736,0.76618156,0.30268459,0.0688698,0.001629433,0.03508635,0.001145,0.000182991,0,0.000197443,0,0,0,0,0,0,0,0.000104,0.00537375,0.0175776,0.00087765,0.001528145,0.00000081,0.00820105,0.00025659,0.0009034,0,0,0.00000015,0,0,0,0.000016705,0.0003505,-0.23909148,-0.02336911,0.10864047,-0.26540056,-0.041171873,0.045875463,-0.063665869,-0.49386494,0,0.23096325,0.051648711,-0.12733174,0.060291571
1966,0.59334428,-0.15001828,0.06435625,0.67900631,1.2031685,1.1635966,1.1618437,0.7828982,0.30875326,0.070192262,0.0017529,0.03957192,0.001235,0.000188889,0,0.000214611,0,0,0,0,0,0,0,0.0001144,0.00644375,0.0202096,0.00097995,0.001609365,0.00000315,0.00853125,0.00031452,0.0010826,0,0,0.00000045,0,0,0.000000165,0.00001712,0.00038,-0.244194,-0.023846364,0.11325208,-0.27248124,-0.042681265,0.046587454,-0.06502466,-0.501547,0,0.23650766,0.052689531,-0.13004932,0.06243089
1967,0.76875547,-0.021502656,0.09177875,0.69847938,1.2317334,1.1871485,1.1852703,0.79886038,0.31489612,0.071513808,0.001878203,0.044584935,0.001325,0.00019513,0,0.000233273,0,0,0,0,0,0,0,0.0001248,0.00764375,0.0231648,0.00109755,0.001693685,0.00000693,0.0088491,0.00040332,0.0012997,0,0,0.0000009,0,0.00000016,0.000000495,0.000017545,0.000407,-0.25239728,-0.02419055,0.11498321,-0.27942264,-0.044215828,0.046421251,-0.065972724,-0.50819842,0,0.24206447,0.05374326,-0.13194545,0.063479343
1968,0.60919867,-0.22027349,0.10839937,0.72107279,1.2623207,1.2121168,1.2101061,0.81597004,0.32121912,0.072916921,0.002010695,0.05020391,0.001415,0.000201737,0,0.000253558,0,0,0,0,0,0,0,0.0001404,0.00898875,0.0264864,0.00123255,0.001781105,0.00001215,0.00915525,0.00053316,0.0015621,0,0,0.00000165,0,0.00000032,0.00000099,0.000017985,0.0004315,-0.26083496,-0.024653739,0.11679973,-0.28602801,-0.045768731,0.045211691,-0.066395898,-0.51433744,0,0.24766418,0.05482808,-0.1327918,0.064224045
1969,0.57531732,-0.29635474,0.1176525,0.75401956,1.2978167,1.2413032,1.2391578,0.83695475,0.32771921,0.074483888,0.00214534,0.056513515,0.001505,0.000208734,0,0.000275606,0,0,0,0,0,0,0,0.000156,0.0105125,0.0302192,0.00138735,0.001871935,0.00001881,0.0094497,0.0006954,0.0018822,0,0,0.00000285,0,0.00000048,0.00000165,0.00001844,0.000453,-0.26443433,-0.025476503,0.1231353,-0.29210889,-0.047333139,0.044333257,-0.066984348,-0.52114886,0,0.25330516,0.055943484,-0.1339687,0.066506103
1970,0.84740204,-0.055430781,0.10840375,0.79442908,1.3310768,1.2675191,1.2652394,0.85481939,0.33428801,0.076131978,0.002279715,0.063557715,0.001595,0.000216143,0,0.000299572,0,0,0,0,0,0,0,0.000169,0.0122625,0.034384,0.00156495,0.001966485,0.000027,0.0097331,0.0008787,0.002242,0,0,0.0000048,0,0.0000008,0.000002475,0.000018905,0.000472,-0.2619395,-0.026562219,0.13593638,-0.29744012,-0.048950414,0.041856888,-0.066780012,-0.52760458,0,0.25895579,0.057070883,-0.13356002,0.0704297
1971,1.0370201,0.11420984,0.087416875,0.83539343,1.3614656,1.2901423,1.2877261,0.86912845,0.340819,0.077778651,0.002416171,0.07132333,0.00168,0.000223988,0,0.000325622,0,0,3.36E-07,0,0.000001625,0,0,0.0001846,0.01426625,0.038976,0.00176865,0.0020646,0.0000369,0.0100061,0.0010617,0.002623,0,0,0.0000075,0,0.00000112,0.00000363,0.00001938,0.0004885,-0.26283081,-0.027509619,0.14984324,-0.30406198,-0.050702525,0.033300018,-0.063699936,-0.53173589,0,0.26458547,0.058191994,-0.12739987,0.073116936
1972,1.0974394,0.15327859,0.072148125,0.87201267,1.3994063,1.3196643,1.3171044,0.89018132,0.34741694,0.0795061,0.002559912,0.079742075,0.001765,0.000232293,0,0.000353937,0,0,1.01E-06,0,0.000004875,0,0,0.0002028,0.01649125,0.043936,0.0020022,0.00216628,0.00004869,0.0102687,0.0012552,0.003029,0,0.0000036,0.00001125,0,0.00000192,0.000005115,0.00001987,0.000503,-0.27495228,-0.028126902,0.15494896,-0.31230946,-0.052583936,0.023326734,-0.060207678,-0.53476265,0,0.27045665,0.059324805,-0.12041536,0.072955152
1973,1.0624488,0.10632755,0.05096,0.90516124,1.442409,1.3534725,1.3507609,0.91528331,0.35408128,0.081396286,0.002711597,0.088936485,0.001855,0.000241079,0,0.000384714,0,0,0.000001679,0,0.000008125,0,0,0.000221,0.01895875,0.049296,0.00227055,0.00227199,0.00006264,0.0105209,0.0015039,0.003478,0,0.0000106,0.0000165,0,0.00000368,0.000007095,0.00002038,0.0005155,-0.28770065,-0.028919222,0.15659282,-0.32033857,-0.054538185,0.019464074,-0.05996156,-0.54035107,0,0.27656916,0.060469218,-0.11992312,0.073688749
1974,0.91537051,-0.040694323,0.0251475,0.93091733,1.478712,1.3795476,1.3766812,0.93260715,0.36070732,0.083366714,0.002866465,0.09916434,0.001945,0.000250372,0,0.000418167,0,0,2.35E-06,0,0.000011375,0,0,0.0002392,0.02176,0.055184,0.0025785,0.00238204,0.00007893,0.010764,0.0018264,0.003987,0,0.0000172,0.0000234,0,0.00000656,0.000009405,0.000020905,0.000526,-0.29904331,-0.029269727,0.15802534,-0.32813763,-0.056537541,0.017523648,-0.060647392,-0.54642366,0,0.28266079,0.061607261,-0.12129478,0.074699044
1975,0.82176973,-0.14110786,0.0099925,0.95288509,1.5123086,1.4019162,1.3988939,0.94626302,0.36729571,0.085335125,0.00302237,0.11039234,0.00203,0.000260193,0,0.00045453,0,0,3.02E-06,0,0.000014625,0,0,0.00026,0.02489,0.061632,0.00293145,0.00249612,0.00009801,0.010998,0.0022038,0.004508,0,0.0000235,0.00003225,0,0.00001072,0.000012045,0.000021445,0.000535,-0.31246243,-0.028848314,0.15669374,-0.33569508,-0.05855381,0.014823265,-0.060882226,-0.55108384,0,0.28873199,0.062739037,-0.12176445,0.074416231
1976,0.97769425,-0.017390156,0.0194775,0.97560691,1.5513965,1.42954,1.426358,0.96504571,0.37384707,0.08746521,0.00318199,0.12185653,0.002115,0.000270567,0,0.000494054,0,0,3.69E-06,0,0.000017875,0,0,0.0002808,0.028075,0.068208,0.003336,0.002614385,0.00012033,0.0112229,0.0025659,0.005045,0,0.0000295,0.00004335,0,0.00001632,0.000015345,0.000022005,0.0005425,-0.32293575,-0.029193764,0.15585848,-0.34299951,-0.060558398,0.018168792,-0.064211348,-0.55917295,0,0.2947832,0.063864649,-0.1284227,0.07609393
1977,1.1988289,0.13408693,0.0600775,1.0046644,1.5963346,1.4631966,1.4598408,0.9895882,0.38046324,0.08978931,0.003355822,0.13313804,0.002205,0.000281516,0,0.000537015,0,0,4.37E-06,0,0.000021125,0,0,0.0003068,0.031175,0.074528,0.003801,0.002737455,0.00014625,0.01143935,0.0029574,0.005646,0,0.0000351,0.00005745,0,0.00002448,0.000018975,0.00002258,0.000549,-0.33146957,-0.030085096,0.15660027,-0.3500396,-0.062522357,0.022738875,-0.068161665,-0.56834634,0,0.30084269,0.065001595,-0.13632333,0.078624782
1978,1.2758337,0.10906922,0.12268812,1.0440764,1.6419881,1.4976627,1.4941224,1.0148272,0.38714369,0.092151471,0.003540267,0.14432549,0.00229,0.000293063,0,0.000587191,0,0,0.000005037,0,0.000024375,0,0,0.0003406,0.034175,0.080608,0.0043335,0.00286533,0.00017631,0.01164735,0.0034674,0.006302,0,0.0000404,0.00007425,0,0.00003584,0.000022935,0.00002317,0.000554,-0.33928538,-0.030330814,0.15998,-0.35680416,-0.064416431,0.021307084,-0.069021058,-0.57391095,0,0.30691026,0.066149785,-0.13804212,0.080266625
1979,1.3561905,0.093990052,0.17410312,1.0880973,1.6890854,1.5333906,1.5296519,1.0415665,0.39378667,0.094298737,0.003738693,0.15569472,0.002375,0.000305233,0,0.000644551,0,0,5.71E-06,0,0.000026,0,0,0.0003822,0.0372,0.08656,0.0049425,0.002997855,0.00021132,0.0118482,0.0041391,0.006997,0,0.0000454,0.00009375,0,0.00004992,0.00002739,0.00002378,0.0005585,-0.34168275,-0.031013531,0.16757046,-0.36328208,-0.066211094,0.021296233,-0.070042741,-0.58217772,0,0.31295793,0.067291734,-0.14008548,0.082708242
1980,1.466064,0.14813797,0.19308187,1.1248442,1.7379873,1.5718103,1.5678603,1.0706749,0.40079084,0.096394503,0.003950056,0.166177,0.00246,0.000318047,0,0.000705428,0,0,6.38E-06,0,0.000026,0,0,0.0004342,0.03985,0.091952,0.0056415,0.00313534,0.00025218,0.01204125,0.0047235,0.007728,0,0.0000501,0.00011685,0,0.0000672,0.000032175,0.00002441,0.0005625,-0.35217728,-0.031383453,0.16698312,-0.36943502,-0.06780559,0.020011163,-0.0705475,-0.58925716,-0.000302352,0.31909376,0.068495991,-0.141095,0.08209888
1981,1.4077614,0.079596302,0.17986937,1.1482957,1.7802152,1.6039258,1.5997495,1.0922769,0.40834992,0.09912273,0.00417632,0.17628934,0.002545,0.00033153,0,0.000769824,0,0,0.000006716,0,0.00002925,0,0,0.000494,0.0421375,0.09736,0.0064425,0.00327825,0.00029889,0.0122135,0.0051564,0.008488,0,0.0000546,0.00014385,0,0.000088,0.00003729,0.00002506,0.0005655,-0.36570447,-0.030934508,0.16208333,-0.37564947,-0.069159072,0.020725359,-0.072770104,-0.59571145,-0.001315763,0.32536893,0.069795895,-0.14554021,0.081187559
1982,0.71477621,-0.59142661,0.14232312,1.1638797,1.8180825,1.6314793,1.6270641,1.1090268,0.41605956,0.10197773,0.004415195,0.18660324,0.00263,0.000345705,0,0.000837737,0,0,7.00E-06,0,0.00003575,0,0,0.000559,0.0444625,0.102944,0.007335,0.00342395,0.00035091,0.012337,0.0055299,0.009234,0,0.0000626,0.0001746,0,0.00011232,0.000042735,0.00002573,0.000568,-0.36903798,-0.031012792,0.16327694,-0.38223639,-0.070432306,0.03178965,-0.080423074,-0.60820702,-0.003226458,0.33098142,0.071121945,-0.16084615,0.085011437
1983,0.40876639,-0.87621724,0.09982,1.1851636,1.8599582,1.6637356,1.659075,1.131041,0.42375755,0.10427651,0.004660575,0.19622263,0.002715,0.000360594,0,0.000909167,0,0,0.000007613,0,0.000039,0,0,0.0006292,0.04645,0.108208,0.0082815,0.00356655,0.00040779,0.01246115,0.0057795,0.01,0,0.0000722,0.00020925,0,0.0001416,0.000048675,0.00002642,0.00057,-0.37385145,-0.031387482,0.16532236,-0.3889932,-0.071723048,0.039758153,-0.086828236,-0.61895895,-0.00551124,0.33588726,0.072446249,-0.17365647,0.088849988
1984,0.95187721,-0.32000161,0.0546175,1.2172613,1.9038209,1.6976256,1.6927102,1.1557767,0.43073397,0.10619951,0.004915433,0.20619525,0.0028,0.000376222,0,0.000984116,0,0,8.25E-06,0,0.00004225,0,0,0.0007046,0.0484375,0.1136,0.0092955,0.00370915,0.00046989,0.0126451,0.006045,0.010834,0,0.0000808,0.0002484,0,0.00017584,0.000054945,0.00002713,0.000572,-0.37904842,-0.0323878,0.17163226,-0.39573031,-0.072995576,0.039956369,-0.089523366,-0.62689706,-0.008049713,0.34059036,0.07364663,-0.17904673,0.092245396
1985,1.2513234,-0.023216198,0.02268,1.2518596,1.9460602,1.7289789,1.7238038,1.1790812,0.43628635,0.1084362,0.005175064,0.2170813,0.00288,0.000392611,0,0.001062582,0,0,8.52E-06,0,0.00004875,0,0,0.0007826,0.0507125,0.1192,0.010629,0.0038564,0.00053658,0.01284985,0.006342,0.011693,0,0.0000911,0.00029325,0,0.00021488,0.00006138,0.000027865,0.0005735,-0.38170661,-0.033918438,0.18159889,-0.40225597,-0.074214457,0.038530856,-0.091447497,-0.63466854,-0.010883481,0.34490798,0.074602136,-0.18289499,0.096442943
1986,1.3423653,0.035044219,0.021625625,1.2856954,1.987577,1.7597102,1.7542676,1.2025127,0.44110016,0.11065469,0.005442605,0.22786682,0.00296,0.000409785,0,0.001144566,0,0,7.85E-06,0,0.000052,0,0,0.0008684,0.053025,0.124736,0.011985,0.0040114,0.00060534,0.01298115,0.006576,0.01257,0,0.0000999,0.0003456,0,0.00026,0.00006831,0.000028625,0.0005745,-0.38482657,-0.03547553,0.19087655,-0.40837642,-0.075344526,0.036602365,-0.093109011,-0.64184337,-0.013722402,0.34902495,0.075430654,-0.18621802,0.10027318
1987,1.4352832,0.065887969,0.047569375,1.3218259,2.034025,1.7945452,1.788815,1.23094,0.44563499,0.11223995,0.005730239,0.23947983,0.003045,0.000427766,0,0.001230067,0,0,7.56E-06,0,0.00005525,0,0,0.0009646,0.0557,0.130768,0.0132855,0.0041757,0.00067563,0.013143,0.006729,0.013483,0,0.0001215,0.00040635,0,0.00031168,0.00007557,0.000029405,0.0005755,-0.39004572,-0.037030671,0.19742045,-0.41389604,-0.076350873,0.034384169,-0.094572747,-0.64832214,-0.017052334,0.35306431,0.076211246,-0.18914549,0.10309098
1988,1.5760874,0.10598484,0.1045625,1.36554,2.0866217,1.8340618,1.8280315,1.2629696,0.44980999,0.11525192,0.006030297,0.25255982,0.00313,0.000446578,0,0.001319087,0,0,0.000008832,0,0.000065,0,0,0.0010608,0.058725,0.137104,0.015159,0.0043431,0.00074943,0.0133185,0.006978,0.014488,0,0.0001582,0.0004773,0,0.00036976,0.00008283,0.000030205,0.0005765,-0.39477974,-0.038716583,0.2039998,-0.4186175,-0.077198824,0.031187604,-0.095434244,-0.65392967,-0.021115236,0.3570056,0.076929977,-0.19086849,0.10567595
1989,1.7006148,0.12928901,0.16269312,1.4086327,2.1348923,1.8692282,1.8628979,1.289621,0.45379128,0.11948553,0.006330326,0.26566413,0.00321,0.000466245,0,0.001411624,0,0,1.07E-05,0,0.00007475,0,0,0.001157,0.061225,0.14344,0.017376,0.0045105,0.00082791,0.0134485,0.007302,0.015642,0,0.000198,0.0005607,0,0.00043408,0.000090915,0.00003103,0.0005775,-0.39731967,-0.040341172,0.21159564,-0.42234187,-0.077853929,0.027513424,-0.09589176,-0.65867174,-0.025364094,0.36089299,0.07761543,-0.19178352,0.10837097
1990,1.7456356,0.12654734,0.17444,1.4446482,2.1745939,1.8972934,1.8906493,1.3103479,0.45766844,0.12263292,0.0066441,0.27730055,0.00329,0.00048679,0,0.001507679,0,0,0.000012581,0.0000048,0.00008125,0,0,0.001261,0.0631875,0.149168,0.0193455,0.00467325,0.00091143,0.0135785,0.007467,0.016861,0,0.0002498,0.00064935,0,0.00049984,0.000099495,0.00003188,0.000578,-0.39876502,-0.041585907,0.21766763,-0.42488051,-0.078443746,0.024518263,-0.096040756,-0.66220867,-0.030199001,0.36475024,0.078283018,-0.19208151,0.11027526
1991,0.80674072,-0.81487245,0.15460375,1.4670094,2.2088808,1.9210736,1.914101,1.3279065,0.46154394,0.12465054,0.006972665,0.2878072,0.00337,0.000508642,0,0.001607252,0,0,0.000014421,0.0000144,0.00008775,0,0,0.0013702,0.0650375,0.154016,0.02109,0.00482205,0.0009981,0.013728,0.007674,0.018088,0,0.0003392,0.00073455,0,0.00056096,0.00010758,0.000032755,0.0005785,-0.39684054,-0.042465617,0.21661302,-0.42433434,-0.079142768,0.033451032,-0.10096187,-0.66700402,-0.036310022,0.36860411,0.078950384,-0.20192374,0.11265242
1992,0.18316716,-1.4197527,0.12536562,1.4775542,2.2359434,1.9390856,1.9317701,1.3409723,0.46457339,0.12622447,0.007315428,0.29685784,0.00345,0.000533,0,0.001710342,0,0,0.000016215,0.0000296,0.00009425,2.11E-08,0,0.001482,0.0662375,0.158208,0.022788,0.0049569,0.00108423,0.0137475,0.007854,0.019343,0,0.0004848,0.00081375,0,0.000612,0.0001155,0.000033655,0.000579,-0.39602295,-0.042460351,0.20698531,-0.4192066,-0.079893144,0.04253933,-0.1039875,-0.67157527,-0.042979945,0.37075724,0.079472098,-0.20797499,0.10993462
1993,0.8971375,-0.68190161,0.08502375,1.4940154,2.2596987,1.9560828,1.9483979,1.354375,0.4662739,0.127749,0.007684986,0.30361589,0.00353,0.000559,0,0.00181695,0,0,1.86E-05,0.00006,0.000104,6.28E-08,0,0.0015964,0.0669375,0.161536,0.0240705,0.00507005,0.00116901,0.013637,0.00783,0.020428,0,0.0006789,0.00087555,0,0.00064688,0.000122925,0.00003458,0.000579,-0.39535756,-0.042239589,0.1978419,-0.41100745,-0.08063523,0.042705748,-0.10202295,-0.67235419,-0.049030612,0.37108616,0.079764967,-0.2040459,0.10425375
1994,1.436801,-0.13151203,0.04853625,1.5197768,2.2886238,1.9801749,1.9720737,1.3745818,0.46805929,0.12943256,0.008101215,0.30844889,0.00361,0.000585,0,0.001927076,0,0,2.20E-05,0.00012,0.00012025,9.12E-07,0,0.001716,0.067375,0.164192,0.0247035,0.0051553,0.00125226,0.0135655,0.00756,0.02132,0.00007973,0.0008974,0.000927,0,0.00067648,0.00012969,0.00003553,0.0005795,-0.39218229,-0.042838711,0.19168835,-0.40212707,-0.081425509,0.044042077,-0.10152143,-0.67150917,-0.055164592,0.37143622,0.080072473,-0.20304285,0.10154317
1995,1.6412118,0.058691094,0.02604875,1.556472,2.3219854,2.0104168,2.0018007,1.400075,0.47007482,0.13165093,0.00861607,0.31156862,0.00369,0.000611,0,0.00204072,0,0,0.000034569,0.0002632,0.00014625,2.53E-06,0,0.0018278,0.067375,0.166256,0.025038,0.0052173,0.00133191,0.0134615,0.006954,0.02209,0.00026803,0.0011316,0.0009741,0,0.00071856,0.000136125,0.0000365,0.00058,-0.38560364,-0.043998277,0.19235324,-0.39494879,-0.082321534,0.04384,-0.10052827,-0.67159422,-0.060353742,0.37184501,0.080419628,-0.20105655,0.10083005
1996,1.7378777,0.12380568,0.019718125,1.5943539,2.3532368,2.0389871,2.0297115,1.4241974,0.47145507,0.13405903,0.009275646,0.31424963,0.003765,0.000637,0,0.00217712,0,0,6.25E-05,0.0005048,0.0001885,3.72E-06,0,0.001937,0.0672375,0.168016,0.025152,0.00525915,0.00140229,0.013364,0.0062454,0.02317,0.00050218,0.0013636,0.00101745,0,0.00076432,0.000140745,0.000034995,0.00058,-0.37798251,-0.045344622,0.19881725,-0.39046823,-0.083612164,0.041898582,-0.099273333,-0.6732308,-0.06358219,0.37208984,0.08065737,-0.19854667,0.10171206
