RCP3PD__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,5.8459,0.63895,230.33035,7.24105,24.7483,901.9544,196.427,30.7856,6.31425,33.75005,52.2218,5.87355,1.48665,0.1123,0.5525,76.37355,8.74515,116.93025,203.5074,79.6398,0.8408,1.58715,1.7599,18.573,4.005,0,0,0,0,0,108.971,38.965,6.717,0.852,0,0.422,0.01,155.925,3511.082
2036,5.5837,0.60896,229.26998,7.22826,23.77676,897.1516,195.59202,30.62974,6.18858,33.40284,52.44148,5.70928,1.40684,0.1124,0.52472,77.24118,8.86908,118.53648,205.37176,80.4567,0.84988,1.26972,1.72144,17.96,3.665,0,0,0,0,0,96.674,37.105,6.249,0.793,0,0.401,0.008,155.925,3511.082
2037,5.3215,0.57897,228.20961,7.21547,22.80522,892.3488,194.75704,30.47388,6.06291,33.05563,52.66116,5.54501,1.32703,0.1125,0.49694,78.10881,8.99301,120.14271,207.23612,81.2736,0.85896,0.95229,1.68298,17.368,3.353,0,0,0,0,0,84.377,35.244,5.801,0.737,0,0.381,0.008,155.925,3511.082
2038,5.0593,0.54898,227.14924,7.20268,21.83368,887.546,193.92206,30.31802,5.93724,32.70842,52.88084,5.38074,1.24722,0.1126,0.46916,78.97644,9.11694,121.74894,209.10048,82.0905,0.86804,0.63486,1.64452,16.794,3.068,0,0,0,0,0,72.079,33.384,5.372,0.686,0,0.362,0.007,155.925,3511.082
2039,4.7971,0.51899,226.08887,7.18989,20.86214,882.7432,193.08708,30.16216,5.81157,32.36121,53.10052,5.21647,1.16741,0.1127,0.44138,79.84407,9.24087,123.35517,210.96484,82.9074,0.87712,0.31743,1.60606,16.24,2.807,0,0,0,0,0,59.782,31.524,4.96,0.638,0,0.344,0.006,155.925,3511.082
2040,4.5349,0.489,225.0285,7.1771,19.8906,877.9404,192.2521,30.0063,5.6859,32.014,53.3202,5.0522,1.0876,0.1128,0.4136,80.7117,9.3648,124.9614,212.8292,83.7243,0.8862,0,1.5676,15.704,2.569,0,0,0,0,0,47.485,29.664,4.563,0.593,0,0.326,0.005,155.925,3511.082
2041,4.39997,0.46022,221.45546,7.08404,19.45899,872.16763,190.878,29.89599,5.61136,31.80989,53.54175,4.81083,1.02596,0.11238,0.39687,80.10127,9.53783,124.37894,211.38138,83.06078,0.82716,0,1.47407,15.186,2.35,0,0,0,0,0,43.916,28.474,4.198,0.551,0,0.31,0.005,155.925,3511.082
2042,4.26504,0.43144,217.88242,6.99098,19.02738,866.39486,189.5039,29.78568,5.53682,31.60578,53.7633,4.56946,0.96432,0.11196,0.38014,79.49084,9.71086,123.79648,209.93356,82.39726,0.76812,0,1.38054,14.685,2.151,0,0,0,0,0,40.347,27.284,3.862,0.513,0,0.295,0.004,155.925,3511.082
2043,4.13011,0.40266,214.30938,6.89792,18.59577,860.62209,188.1298,29.67537,5.46228,31.40167,53.98485,4.32809,0.90268,0.11154,0.36341,78.88041,9.88389,123.21402,208.48574,81.73374,0.70908,0,1.28701,14.2,1.968,0,0,0,0,0,36.778,26.093,3.553,0.477,0,0.28,0.004,155.925,3511.082
2044,3.99518,0.37388,210.73634,6.80486,18.16416,854.84932,186.7557,29.56506,5.38774,31.19756,54.2064,4.08672,0.84104,0.11112,0.34668,78.26998,10.05692,122.63156,207.03792,81.07022,0.65004,0,1.19348,13.732,1.801,0,0,0,0,0,33.209,24.903,3.269,0.444,0,0.266,0.003,155.925,3511.082
2045,3.86025,0.3451,207.1633,6.7118,17.73255,849.07655,185.3816,29.45475,5.3132,30.99345,54.42795,3.84535,0.7794,0.1107,0.32995,77.65955,10.22995,122.0491,205.5901,80.4067,0.591,0,1.09995,13.279,1.648,0,0,0,0,0,29.64,23.713,3.007,0.413,0,0.253,0.003,155.925,3511.082
2046,3.72532,0.31632,203.59026,6.61874,17.30094,843.30378,184.0075,29.34444,5.23866,30.78934,54.6495,3.60398,0.71776,0.11028,0.31322,77.04912,10.40298,121.46664,204.14228,79.74318,0.53196,0,1.00642,12.84,1.507,0,0,0,0,0,26.072,22.522,2.767,0.384,0,0.24,0.003,155.925,3511.082
2047,3.59039,0.28754,200.01722,6.52568,16.86933,837.53101,182.6334,29.23413,5.16412,30.58523,54.87105,3.36261,0.65612,0.10986,0.29649,76.43869,10.57601,120.88418,202.69446,79.07966,0.47292,0,0.91289,12.417,1.379,0,0,0,0,0,22.503,21.332,2.545,0.357,0,0.228,0.002,155.925,3511.082
2048,3.45546,0.25876,196.44418,6.43262,16.43772,831.75824,181.2593,29.12382,5.08958,30.38112,55.0926,3.12124,0.59448,0.10944,0.27976,75.82826,10.74904,120.30172,201.24664,78.41614,0.41388,0,0.81936,12.007,1.262,0,0,0,0,0,18.934,20.142,2.342,0.332,0,0.217,0.002,155.925,3511.082
2049,3.32053,0.22998,192.87114,6.33956,16.00611,825.98547,179.8852,29.01351,5.01504,30.17701,55.31415,2.87987,0.53284,0.10902,0.26303,75.21783,10.92207,119.71926,199.79882,77.75262,0.35484,0,0.72583,11.611,1.155,0,0,0,0,0,15.365,18.951,2.154,0.309,0,0.206,0.002,155.925,3511.082
2050,3.1856,0.2012,189.2981,6.2465,15.5745,820.2127,178.5111,28.9032,4.9405,29.9729,55.5357,2.6385,0.4712,0.1086,0.2463,74.6074,11.0951,119.1368,198.351,77.0891,0.2958,0,0.6323,11.227,1.057,0,0,0,0,0,11.796,17.761,1.982,0.287,0,0.195,0.002,155.925,3511.082
2051,3.00896,0.2426,187.01509,6.19366,15.38703,816.11031,177.30075,28.73251,4.88943,29.9464,55.83387,2.59225,0.45634,0.10848,0.23542,75.55522,11.09689,121.10282,201.15158,78.03953,0.28044,0,0.61892,10.857,0.967,0,0,0,0,0,10.91,17.048,1.824,0.267,0,0.186,0.001,155.925,3511.082
2052,2.83232,0.284,184.73208,6.14082,15.19956,812.00792,176.0904,28.56182,4.83836,29.9199,56.13204,2.546,0.44148,0.10836,0.22454,76.50304,11.09868,123.06884,203.95216,78.98996,0.26508,0,0.60554,10.499,0.885,0,0,0,0,0,10.023,16.336,1.678,0.248,0,0.176,0.001,155.925,3511.082
2053,2.65568,0.3254,182.44907,6.08798,15.01209,807.90553,174.88005,28.39113,4.78729,29.8934,56.43021,2.49975,0.42662,0.10824,0.21366,77.45086,11.10047,125.03486,206.75274,79.94039,0.24972,0,0.59216,10.152,0.809,0,0,0,0,0,9.137,15.623,1.543,0.231,0,0.168,0.001,155.925,3511.082
2054,2.47904,0.3668,180.16606,6.03514,14.82462,803.80314,173.6697,28.22044,4.73622,29.8669,56.72838,2.4535,0.41176,0.10812,0.20278,78.39868,11.10226,127.00088,209.55332,80.89082,0.23436,0,0.57878,9.817,0.741,0,0,0,0,0,8.25,14.91,1.42,0.215,0,0.159,0.001,155.925,3511.082
2055,2.3024,0.4082,177.88305,5.9823,14.63715,799.70075,172.45935,28.04975,4.68515,29.8404,57.02655,2.40725,0.3969,0.108,0.1919,79.3465,11.10405,128.9669,212.3539,81.84125,0.219,0,0.5654,9.493,0.678,0,0,0,0,0,7.363,14.198,1.306,0.2,0,0.151,0.001,155.925,3511.082
2056,2.12576,0.4496,175.60004,5.92946,14.44968,795.59836,171.249,27.87906,4.63408,29.8139,57.32472,2.361,0.38204,0.10788,0.18102,80.29432,11.10584,130.93292,215.15448,82.79168,0.20364,0,0.55202,9.18,0.62,0,0,0,0,0,6.477,13.485,1.202,0.186,0,0.144,0.001,155.925,3511.082
2057,1.94912,0.491,173.31703,5.87662,14.26221,791.49597,170.03865,27.70837,4.58301,29.7874,57.62289,2.31475,0.36718,0.10776,0.17014,81.24214,11.10763,132.89894,217.95506,83.74211,0.18828,0,0.53864,8.877,0.567,0,0,0,0,0,5.59,12.772,1.106,0.173,0,0.136,0.001,155.925,3511.082
2058,1.77248,0.5324,171.03402,5.82378,14.07474,787.39358,168.8283,27.53768,4.53194,29.7609,57.92106,2.2685,0.35232,0.10764,0.15926,82.18996,11.10942,134.86496,220.75564,84.69254,0.17292,0,0.52526,8.584,0.519,0,0,0,0,0,4.704,12.06,1.017,0.161,0,0.13,0.001,155.925,3511.082
2059,1.59584,0.5738,168.75101,5.77094,13.88727,783.29119,167.61795,27.36699,4.48087,29.7344,58.21923,2.22225,0.33746,0.10752,0.14838,83.13778,11.11121,136.83098,223.55622,85.64297,0.15756,0,0.51188,8.301,0.475,0,0,0,0,0,3.817,11.347,0.936,0.149,0,0.123,0.001,155.925,3511.082
2060,1.4192,0.6152,166.468,5.7181,13.6998,779.1888,166.4076,27.1963,4.4298,29.7079,58.5174,2.176,0.3226,0.1074,0.1375,84.0856,11.113,138.797,226.3568,86.5934,0.1422,0,0.4985,8.027,0.435,0,0,0,0,0,2.93,10.634,0.861,0.139,0,0.117,0.001,155.925,3511.082
2061,1.28885,0.6075,165.95204,5.7204,13.51644,772.51907,164.79686,26.8771,4.38112,29.54327,58.80981,2.17216,0.31644,0.10732,0.13105,85.06506,11.10641,140.83553,229.30577,87.48473,0.14112,0,0.49048,7.762,0.398,0,0,0,0,0,2.71,10.207,0.792,0.129,0,0.111,0,155.925,3511.082
2062,1.1585,0.5998,165.43608,5.7227,13.33308,765.84934,163.18612,26.5579,4.33244,29.37864,59.10222,2.16832,0.31028,0.10724,0.1246,86.04452,11.09982,142.87406,232.25474,88.37606,0.14004,0,0.48246,7.506,0.364,0,0,0,0,0,2.49,9.781,0.729,0.12,0,0.106,0,155.925,3511.082
2063,1.02815,0.5921,164.92012,5.725,13.14972,759.17961,161.57538,26.2387,4.28376,29.21401,59.39463,2.16448,0.30412,0.10716,0.11815,87.02398,11.09323,144.91259,235.20371,89.26739,0.13896,0,0.47444,7.258,0.333,0,0,0,0,0,2.27,9.354,0.67,0.112,0,0.1,0,155.925,3511.082
2064,0.8978,0.5844,164.40416,5.7273,12.96636,752.50988,159.96464,25.9195,4.23508,29.04938,59.68704,2.16064,0.29796,0.10708,0.1117,88.00344,11.08664,146.95112,238.15268,90.15872,0.13788,0,0.46642,7.019,0.305,0,0,0,0,0,2.049,8.927,0.617,0.104,0,0.095,0,155.925,3511.082
2065,0.76745,0.5767,163.8882,5.7296,12.783,745.84015,158.3539,25.6003,4.1864,28.88475,59.97945,2.1568,0.2918,0.107,0.10525,88.9829,11.08005,148.98965,241.10165,91.05005,0.1368,0,0.4584,6.787,0.279,0,0,0,0,0,1.829,8.501,0.567,0.097,0,0.091,0,155.925,3511.082
2066,0.6371,0.569,163.37224,5.7319,12.59964,739.17042,156.74316,25.2811,4.13772,28.72012,60.27186,2.15296,0.28564,0.10692,0.0988,89.96236,11.07346,151.02818,244.05062,91.94138,0.13572,0,0.45038,6.563,0.255,0,0,0,0,0,1.609,8.074,0.522,0.09,0,0.086,0,155.925,3511.082
2067,0.50675,0.5613,162.85628,5.7342,12.41628,732.50069,155.13242,24.9619,4.08904,28.55549,60.56427,2.14912,0.27948,0.10684,0.09235,90.94182,11.06687,153.06671,246.99959,92.83271,0.13464,0,0.44236,6.346,0.233,0,0,0,0,0,1.389,7.647,0.48,0.084,0,0.082,0,155.925,3511.082
2068,0.3764,0.5536,162.34032,5.7365,12.23292,725.83096,153.52168,24.6427,4.04036,28.39086,60.85668,2.14528,0.27332,0.10676,0.0859,91.92128,11.06028,155.10524,249.94856,93.72404,0.13356,0,0.43434,6.137,0.214,0,0,0,0,0,1.168,7.221,0.442,0.078,0,0.078,0,155.925,3511.082
2069,0.24605,0.5459,161.82436,5.7388,12.04956,719.16123,151.91094,24.3235,3.99168,28.22623,61.14909,2.14144,0.26716,0.10668,0.07945,92.90074,11.05369,157.14377,252.89753,94.61537,0.13248,0,0.42632,5.935,0.195,0,0,0,0,0,0.948,6.794,0.407,0.072,0,0.074,0,155.925,3511.082
2070,0.1157,0.5382,161.3084,5.7411,11.8662,712.4915,150.3002,24.0043,3.943,28.0616,61.4415,2.1376,0.261,0.1066,0.073,93.8802,11.0471,159.1823,255.8465,95.5067,0.1314,0,0.4183,5.739,0.179,0,0,0,0,0,0.728,6.367,0.374,0.067,0,0.07,0,155.925,3511.082
2071,0.06083,0.53938,160.68516,5.72833,11.65506,707.6157,149.13236,23.66643,3.91608,27.94251,61.63589,2.06823,0.25002,0.10626,0.06942,94.1193,11.03809,159.92094,256.83185,95.53701,0.1303,0,0.40805,5.549,0.164,0,0,0,0,0,0.673,6.112,0.344,0.063,0,0.067,0,155.925,3511.082
2072,0.00596,0.54056,160.06192,5.71556,11.44392,702.7399,147.96452,23.32856,3.88916,27.82342,61.83028,1.99886,0.23904,0.10592,0.06584,94.3584,11.02908,160.65958,257.8172,95.56732,0.1292,0,0.3978,5.366,0.15,0,0,0,0,0,0.619,5.856,0.317,0.058,0,0.063,0,155.925,3511.082
2073,-0.04891,0.54174,159.43868,5.70279,11.23278,697.8641,146.79668,22.99069,3.86224,27.70433,62.02467,1.92949,0.22806,0.10558,0.06226,94.5975,11.02007,161.39822,258.80255,95.59763,0.1281,0,0.38755,5.189,0.137,0,0,0,0,0,0.564,5.601,0.291,0.054,0,0.06,0,155.925,3511.082
2074,-0.10378,0.54292,158.81544,5.69002,11.02164,692.9883,145.62884,22.65282,3.83532,27.58524,62.21906,1.86012,0.21708,0.10524,0.05868,94.8366,11.01106,162.13686,259.7879,95.62794,0.127,0,0.3773,5.018,0.125,0,0,0,0,0,0.509,5.345,0.268,0.05,0,0.057,0,155.925,3511.082
2075,-0.15865,0.5441,158.1922,5.67725,10.8105,688.1125,144.461,22.31495,3.8084,27.46615,62.41345,1.79075,0.2061,0.1049,0.0551,95.0757,11.00205,162.8755,260.77325,95.65825,0.1259,0,0.36705,4.852,0.115,0,0,0,0,0,0.454,5.09,0.247,0.047,0,0.054,0,155.925,3511.082
2076,-0.21352,0.54528,157.56896,5.66448,10.59936,683.2367,143.29316,21.97708,3.78148,27.34706,62.60784,1.72138,0.19512,0.10456,0.05152,95.3148,10.99304,163.61414,261.7586,95.68856,0.1248,0,0.3568,4.692,0.105,0,0,0,0,0,0.4,4.834,0.227,0.043,0,0.052,0,155.925,3511.082
2077,-0.26839,0.54646,156.94572,5.65171,10.38822,678.3609,142.12532,21.63921,3.75456,27.22797,62.80223,1.65201,0.18414,0.10422,0.04794,95.5539,10.98403,164.35278,262.74395,95.71887,0.1237,0,0.34655,4.537,0.096,0,0,0,0,0,0.345,4.579,0.209,0.04,0,0.049,0,155.925,3511.082
2078,-0.32326,0.54764,156.32248,5.63894,10.17708,673.4851,140.95748,21.30134,3.72764,27.10888,62.99662,1.58264,0.17316,0.10388,0.04436,95.793,10.97502,165.09142,263.7293,95.74918,0.1226,0,0.3363,4.388,0.088,0,0,0,0,0,0.29,4.323,0.192,0.038,0,0.046,0,155.925,3511.082
2079,-0.37813,0.54882,155.69924,5.62617,9.96594,668.6093,139.78964,20.96347,3.70072,26.98979,63.19101,1.51327,0.16218,0.10354,0.04078,96.0321,10.96601,165.83006,264.71465,95.77949,0.1215,0,0.32605,4.243,0.08,0,0,0,0,0,0.236,4.068,0.177,0.035,0,0.044,0,155.925,3511.082
2080,-0.433,0.55,155.076,5.6134,9.7548,663.7335,138.6218,20.6256,3.6738,26.8707,63.3854,1.4439,0.1512,0.1032,0.0372,96.2712,10.957,166.5687,265.7,95.8098,0.1204,0,0.3158,4.103,0.074,0,0,0,0,0,0.181,3.812,0.162,0.033,0,0.042,0,155.925,3511.082
2081,-0.47674,0.55524,154.41227,5.59813,9.56188,661.04504,137.88381,20.41927,3.66094,26.82342,63.57873,1.41908,0.14528,0.1026,0.03348,95.76444,10.93657,166.06747,264.8148,95.1051,0.11903,0,0.30275,3.967,0.067,0,0,0,0,0,0.167,3.659,0.149,0.03,0,0.04,0,155.925,3511.082
2082,-0.52048,0.56048,153.74854,5.58286,9.36896,658.35658,137.14582,20.21294,3.64808,26.77614,63.77206,1.39426,0.13936,0.102,0.02976,95.25768,10.91614,165.56624,263.9296,94.4004,0.11766,0,0.2897,3.836,0.062,0,0,0,0,0,0.154,3.506,0.138,0.028,0,0.038,0,155.925,3511.082
2083,-0.56422,0.56572,153.08481,5.56759,9.17604,655.66812,136.40783,20.00661,3.63522,26.72886,63.96539,1.36944,0.13344,0.1014,0.02604,94.75092,10.89571,165.06501,263.0444,93.6957,0.11629,0,0.27665,3.71,0.056,0,0,0,0,0,0.14,3.353,0.127,0.026,0,0.036,0,155.925,3511.082
2084,-0.60796,0.57096,152.42108,5.55232,8.98312,652.97966,135.66984,19.80028,3.62236,26.68158,64.15872,1.34462,0.12752,0.1008,0.02232,94.24416,10.87528,164.56378,262.1592,92.991,0.11492,0,0.2636,3.587,0.052,0,0,0,0,0,0.126,3.2,0.116,0.024,0,0.034,0,155.925,3511.082
2085,-0.6517,0.5762,151.75735,5.53705,8.7902,650.2912,134.93185,19.59395,3.6095,26.6343,64.35205,1.3198,0.1216,0.1002,0.0186,93.7374,10.85485,164.06255,261.274,92.2863,0.11355,0,0.25055,3.469,0.047,0,0,0,0,0,0.113,3.047,0.107,0.023,0,0.032,0,155.925,3511.082
2086,-0.69544,0.58144,151.09362,5.52178,8.59728,647.60274,134.19386,19.38762,3.59664,26.58702,64.54538,1.29498,0.11568,0.0996,0.01488,93.23064,10.83442,163.56132,260.3888,91.5816,0.11218,0,0.2375,3.355,0.043,0,0,0,0,0,0.099,2.894,0.099,0.021,0,0.031,0,155.925,3511.082
2087,-0.73918,0.58668,150.42989,5.50651,8.40436,644.91428,133.45587,19.18129,3.58378,26.53974,64.73871,1.27016,0.10976,0.099,0.01116,92.72388,10.81399,163.06009,259.5036,90.8769,0.11081,0,0.22445,3.244,0.039,0,0,0,0,0,0.086,2.741,0.091,0.02,0,0.029,0,155.925,3511.082
2088,-0.78292,0.59192,149.76616,5.49124,8.21144,642.22582,132.71788,18.97496,3.57092,26.49246,64.93204,1.24534,0.10384,0.0984,0.00744,92.21712,10.79356,162.55886,258.6184,90.1722,0.10944,0,0.2114,3.137,0.036,0,0,0,0,0,0.072,2.588,0.083,0.018,0,0.028,0,155.925,3511.082
2089,-0.82666,0.59716,149.10243,5.47597,8.01852,639.53736,131.97989,18.76863,3.55806,26.44518,65.12537,1.22052,0.09792,0.0978,0.00372,91.71036,10.77313,162.05763,257.7332,89.4675,0.10807,0,0.19835,3.033,0.033,0,0,0,0,0,0.059,2.435,0.077,0.017,0,0.026,0,155.925,3511.082
2090,-0.8704,0.6024,148.4387,5.4607,7.8256,636.8489,131.2419,18.5623,3.5452,26.3979,65.3187,1.1957,0.092,0.0972,0,91.2036,10.7527,161.5564,256.848,88.7628,0.1067,0,0.1853,2.933,0.03,0,0,0,0,0,0.045,2.283,0.071,0.016,0,0.025,0,155.925,3511.082
2091,-0.87644,0.59329,147.8001,5.44286,7.68856,633.94839,130.66875,18.30502,3.52646,26.29122,65.51065,1.18533,0.09137,0.09635,0,90.20593,10.71798,160.22213,254.70245,87.63225,0.10515,0,0.17119,2.836,0.028,0,0,0,0,0,0.042,2.191,0.065,0.015,0,0.024,0,155.925,3511.082
2092,-0.88248,0.58418,147.1615,5.42502,7.55152,631.04788,130.0956,18.04774,3.50772,26.18454,65.7026,1.17496,0.09074,0.0955,0,89.20826,10.68326,158.88786,252.5569,86.5017,0.1036,0,0.15708,2.743,0.025,0,0,0,0,0,0.038,2.099,0.06,0.014,0,0.023,0,155.925,3511.082
2093,-0.88852,0.57507,146.5229,5.40718,7.41448,628.14737,129.52245,17.79046,3.48898,26.07786,65.89455,1.16459,0.09011,0.09465,0,88.21059,10.64854,157.55359,250.41135,85.37115,0.10205,0,0.14297,2.652,0.023,0,0,0,0,0,0.035,2.008,0.055,0.013,0,0.022,0,155.925,3511.082
2094,-0.89456,0.56596,145.8843,5.38934,7.27744,625.24686,128.9493,17.53318,3.47024,25.97118,66.0865,1.15422,0.08948,0.0938,0,87.21292,10.61382,156.21932,248.2658,84.2406,0.1005,0,0.12886,2.565,0.021,0,0,0,0,0,0.031,1.916,0.051,0.012,0,0.02,0,155.925,3511.082
2095,-0.9006,0.55685,145.2457,5.3715,7.1404,622.34635,128.37615,17.2759,3.4515,25.8645,66.27845,1.14385,0.08885,0.09295,0,86.21525,10.5791,154.88505,246.12025,83.11005,0.09895,0,0.11475,2.48,0.019,0,0,0,0,0,0.028,1.825,0.047,0.011,0,0.019,0,155.925,3511.082
2096,-0.90664,0.54774,144.6071,5.35366,7.00336,619.44584,127.803,17.01862,3.43276,25.75782,66.4704,1.13348,0.08822,0.0921,0,85.21758,10.54438,153.55078,243.9747,81.9795,0.0974,0,0.10064,2.398,0.018,0,0,0,0,0,0.025,1.733,0.043,0.01,0,0.018,0,155.925,3511.082
2097,-0.91268,0.53863,143.9685,5.33582,6.86632,616.54533,127.22985,16.76134,3.41402,25.65114,66.66235,1.12311,0.08759,0.09125,0,84.21991,10.50966,152.21651,241.82915,80.84895,0.09585,0,0.08653,2.319,0.016,0,0,0,0,0,0.021,1.641,0.039,0.009,0,0.018,0,155.925,3511.082
2098,-0.91872,0.52952,143.3299,5.31798,6.72928,613.64482,126.6567,16.50406,3.39528,25.54446,66.8543,1.11274,0.08696,0.0904,0,83.22224,10.47494,150.88224,239.6836,79.7184,0.0943,0,0.07242,2.243,0.015,0,0,0,0,0,0.018,1.55,0.036,0.009,0,0.017,0,155.925,3511.082
2099,-0.92476,0.52041,142.6913,5.30014,6.59224,610.74431,126.08355,16.24678,3.37654,25.43778,67.04625,1.10237,0.08633,0.08955,0,82.22457,10.44022,149.54797,237.53805,78.58785,0.09275,0,0.05831,2.169,0.014,0,0,0,0,0,0.015,1.458,0.033,0.008,0,0.016,0,155.925,3511.082
2100,-0.9308,0.5113,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,2.097,0.012,0,0,0,0,0,0.011,1.367,0.031,0.008,0,0.015,0,155.925,3511.082
2101,-0.9308,0.490848,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,2.028,0.011,0,0,0,0,0,0.01,1.298,0.028,0.007,0,0.014,0,155.925,3511.082
2102,-0.9308,0.470396,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.961,0.01,0,0,0,0,0,0.008,1.233,0.026,0.007,0,0.014,0,155.925,3511.082
2103,-0.9308,0.449944,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.896,0.01,0,0,0,0,0,0.007,1.172,0.024,0.006,0,0.013,0,155.925,3511.082
2104,-0.9308,0.429492,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.834,0.009,0,0,0,0,0,0.006,1.113,0.022,0.006,0,0.012,0,155.925,3511.082
2105,-0.9308,0.40904,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.773,0.008,0,0,0,0,0,0.006,1.057,0.02,0.005,0,0.012,0,155.925,3511.082
2106,-0.9308,0.388588,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.715,0.007,0,0,0,0,0,0.005,1.005,0.019,0.005,0,0.011,0,155.925,3511.082
2107,-0.9308,0.368136,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.658,0.007,0,0,0,0,0,0.004,0.954,0.017,0.005,0,0.011,0,155.925,3511.082
2108,-0.9308,0.347684,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.603,0.006,0,0,0,0,0,0.004,0.907,0.016,0.004,0,0.01,0,155.925,3511.082
2109,-0.9308,0.327232,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.55,0.006,0,0,0,0,0,0.003,0.861,0.014,0.004,0,0.009,0,155.925,3511.082
2110,-0.9308,0.30678,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.499,0.005,0,0,0,0,0,0.003,0.818,0.013,0.004,0,0.009,0,155.925,3511.082
2111,-0.9308,0.286328,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.45,0.005,0,0,0,0,0,0.002,0.777,0.012,0.003,0,0.009,0,155.925,3511.082
2112,-0.9308,0.265876,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.402,0.004,0,0,0,0,0,0.002,0.738,0.011,0.003,0,0.008,0,155.925,3511.082
2113,-0.9308,0.245424,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.356,0.004,0,0,0,0,0,0.002,0.702,0.01,0.003,0,0.008,0,155.925,3511.082
2114,-0.9308,0.224972,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.311,0.004,0,0,0,0,0,0.002,0.666,0.01,0.003,0,0.007,0,155.925,3511.082
2115,-0.9308,0.20452,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.268,0.003,0,0,0,0,0,0.001,0.633,0.009,0.003,0,0.007,0,155.925,3511.082
2116,-0.9308,0.184068,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.226,0.003,0,0,0,0,0,0.001,0.601,0.008,0.002,0,0.007,0,155.925,3511.082
2117,-0.9308,0.163616,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.185,0.003,0,0,0,0,0,0.001,0.571,0.007,0.002,0,0.006,0,155.925,3511.082
2118,-0.9308,0.143164,142.0527,5.2823,6.4552,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,1.146,0.003,0,0,0,0,0,0.001,0.543,0.007,0.002,0,0.006,0,155.925,3511.082
